config_id,dataset,imbalance_method,method_family,classifier,minority_ratio,seed,precision,recall,f1,mcc,balanced_accuracy,accuracy,roc_auc,pr_auc,tn,fp,fn,tp,cv_best_score,best_params,runtime_sec,train_size,test_size,train_phishing,test_phishing,train_phishing_pct,test_phishing_pct
vrbancic__none__decision_tree__rnative__s1,vrbancic,none,Baseline,decision_tree,,1,0.9259786476868328,0.940708604483008,0.9332855093256814,0.8976678856547022,0.9504842219969492,0.9535,0.963609510207882,0.9051994983778928,2513,104,82,1301,0.9235,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_split"": 2}",6.4,16000,4000,5531,1383,34.57,34.58
vrbancic__none__random_forest__rnative__s1,vrbancic,none,Baseline,random_forest,,1,0.9362606232294618,0.9558929862617498,0.9459749552772808,0.9170857963945928,0.9607512313807792,0.96225,0.9929706234142356,0.9873713154586892,2527,90,61,1322,0.9438,"{""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 300}",26.4,16000,4000,5531,1383,34.57,34.58
vrbancic__none__svm__rnative__s1,vrbancic,none,Baseline,svm,,1,0.9296591733139956,0.9269703543022416,0.9283128167994208,0.8905144289734186,0.9449525061537956,0.9505,0.9846531563604234,0.972251792816214,2520,97,101,1282,0.9238,"{""C"": 10, ""gamma"": ""scale"", ""kernel"": ""rbf""}",34.0,16000,4000,5531,1383,34.57,34.58
vrbancic__random_oversampling__decision_tree__rnative__s1,vrbancic,random_oversampling,Data-level (resampling),decision_tree,,1,0.897972972972973,0.9609544468546638,0.9283967865874956,0.8897993762690268,0.9516273953799494,0.94875,0.9648031075527912,0.9081906580569208,2466,151,54,1329,0.9187,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_split"": 2}",5.7,16000,4000,5531,1383,34.57,34.58
vrbancic__random_oversampling__random_forest__rnative__s1,vrbancic,random_oversampling,Data-level (resampling),random_forest,,1,0.9269311064718164,0.9631236442516268,0.9446808510638298,0.914982121955966,0.9615006834173688,0.961,0.9928708806731448,0.9873905705911726,2512,105,51,1332,0.9442,"{""max_depth"": 20, ""max_features"": ""sqrt"", ""n_estimators"": 300}",33.8,16000,4000,5531,1383,34.57,34.58
vrbancic__random_oversampling__svm__rnative__s1,vrbancic,random_oversampling,Data-level (resampling),svm,,1,0.8909214092140921,0.950831525668836,0.9199020636586218,0.8765538774173303,0.944655350148136,0.94275,0.985135016029294,0.970254103222662,2456,161,68,1315,0.9205,"{""C"": 10, ""gamma"": 0.01, ""kernel"": ""rbf""}",52.5,16000,4000,5531,1383,34.57,34.58
vrbancic__random_undersampling__decision_tree__rnative__s1,vrbancic,random_undersampling,Data-level (resampling),decision_tree,,1,0.8891142663962136,0.950831525668836,0.9189378057302584,0.8750558617289275,0.944082174756466,0.942,0.9632736728067856,0.8935315631210168,2453,164,68,1315,0.9172,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_split"": 10}",4.6,16000,4000,5531,1383,34.57,34.58
vrbancic__random_undersampling__random_forest__rnative__s1,vrbancic,random_undersampling,Data-level (resampling),random_forest,,1,0.9091525423728812,0.9696312364425164,0.9384184744576628,0.9053805517831592,0.9592137840600048,0.956,0.9914874681949134,0.9843442889927102,2483,134,42,1341,0.9359,"{""max_depth"": 20, ""max_features"": ""sqrt"", ""n_estimators"": 100}",19.7,16000,4000,5531,1383,34.57,34.58
vrbancic__random_undersampling__svm__rnative__s1,vrbancic,random_undersampling,Data-level (resampling),svm,,1,0.8856758574310692,0.9522776572668112,0.9177700348432056,0.8732536439523652,0.943658889772114,0.941,0.9849515556966506,0.9699807398973872,2447,170,66,1317,0.9155,"{""C"": 10, ""gamma"": 0.01, ""kernel"": ""rbf""}",18.0,16000,4000,5531,1383,34.57,34.58
vrbancic__smote__decision_tree__rnative__s1,vrbancic,smote,Data-level (synthetic),decision_tree,,1,0.911049339819319,0.9479392624728852,0.9291282778171508,0.8909454739982783,0.949514147858529,0.95,0.9706267297836522,0.9218263180222972,2489,128,72,1311,0.9202,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_split"": 10}",8.9,16000,4000,5531,1383,34.57,34.58
vrbancic__smote__random_forest__rnative__s1,vrbancic,smote,Data-level (synthetic),random_forest,,1,0.9305750350631136,0.9595083152566884,0.9448202207191172,0.9152262903421862,0.9608393697032392,0.96125,0.9924600289944688,0.9867050340925408,2518,99,56,1327,0.9444,"{""max_depth"": 20, ""max_features"": ""sqrt"", ""n_estimators"": 100}",38.8,16000,4000,5531,1383,34.57,34.58
vrbancic__smote__svm__rnative__s1,vrbancic,smote,Data-level (synthetic),svm,,1,0.8935879945429741,0.9472161966738972,0.9196209196209196,0.8761185358084879,0.9438029779701164,0.94275,0.9852822816276356,0.970666626211804,2461,156,73,1310,0.9222,"{""C"": 10, ""gamma"": 0.01, ""kernel"": ""rbf""}",51.8,16000,4000,5531,1383,34.57,34.58
vrbancic__adasyn__decision_tree__rnative__s1,vrbancic,adasyn,Data-level (synthetic),decision_tree,,1,0.906993006993007,0.9378163412870572,0.9221471738357626,0.880236635204042,0.9434973949461652,0.94525,0.9437149777954976,0.8723157791406063,2484,133,86,1297,0.9137,"{""criterion"": ""entropy"", ""max_depth"": 20, ""min_samples_split"": 2}",14.6,16000,4000,5531,1383,34.57,34.58
vrbancic__adasyn__random_forest__rnative__s1,vrbancic,adasyn,Data-level (synthetic),random_forest,,1,0.9207443142660234,0.9660159074475776,0.9428369795342272,0.9121355421173496,0.9610362303764446,0.9595,0.992121843080078,0.985184275359409,2502,115,47,1336,0.9435,"{""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 100}",42.6,16000,4000,5531,1383,34.57,34.58
vrbancic__adasyn__svm__rnative__s1,vrbancic,adasyn,Data-level (synthetic),svm,,1,0.8392969240426867,0.9667389732465654,0.898521505376344,0.8441999698221277,0.9344585198674554,0.9245,0.9829884748782296,0.9659267808025572,2361,256,46,1337,0.8981,"{""C"": 10, ""gamma"": ""scale"", ""kernel"": ""rbf""}",75.9,16000,4000,5531,1383,34.57,34.58
vrbancic__smoteenn__decision_tree__rnative__s1,vrbancic,smoteenn,Hybrid,decision_tree,,1,0.8903182125930941,0.950831525668836,0.9195804195804196,0.876054146526503,0.944464291684246,0.9425,0.9554120936277652,0.8779654068986561,2455,162,68,1315,0.9176,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_split"": 2}",36.1,16000,4000,5531,1383,34.57,34.58
vrbancic__smoteenn__random_forest__rnative__s1,vrbancic,smoteenn,Hybrid,random_forest,,1,0.8925233644859814,0.9667389732465654,0.9281499479347448,0.8895423807628277,0.9526090739370008,0.94825,0.9885338673576268,0.9777279391317184,2456,161,46,1337,0.9228,"{""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 300}",49.6,16000,4000,5531,1383,34.57,34.58
vrbancic__smoteenn__svm__rnative__s1,vrbancic,smoteenn,Hybrid,svm,,1,0.873921698739217,0.9522776572668112,0.9114186851211074,0.8634111511292402,0.9398377204943152,0.936,0.980456501251205,0.957667933970206,2427,190,66,1317,0.9107,"{""C"": 10, ""gamma"": ""scale"", ""kernel"": ""rbf""}",30.3,16000,4000,5531,1383,34.57,34.58
vrbancic__smotetomek__decision_tree__rnative__s1,vrbancic,smotetomek,Hybrid,decision_tree,,1,0.9182389937106918,0.9501084598698482,0.9339019189765458,0.8983631852995336,0.9527003896598,0.9535,0.9679282880084084,0.9207496882473436,2500,117,69,1314,0.9225,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_split"": 10}",36.5,16000,4000,5531,1383,34.57,34.58
vrbancic__smotetomek__random_forest__rnative__s1,vrbancic,smotetomek,Hybrid,random_forest,,1,0.9242002781641168,0.9609544468546638,0.9422190712513294,0.9111774318026756,0.9596518508633274,0.95925,0.9920773594753256,0.9861069933272104,2508,109,54,1329,0.9436,"{""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 300}",58.0,16000,4000,5531,1383,34.57,34.58
vrbancic__smotetomek__svm__rnative__s1,vrbancic,smotetomek,Hybrid,svm,,1,0.8924438393464942,0.9479392624728852,0.9193548387096776,0.8757014022833828,0.9437823939418304,0.9425,0.9851593300492828,0.9701362308663972,2459,158,72,1311,0.9215,"{""C"": 10, ""gamma"": ""scale"", ""kernel"": ""rbf""}",59.0,16000,4000,5531,1383,34.57,34.58
vrbancic__cost_sensitive__decision_tree__rnative__s1,vrbancic,cost_sensitive,Algorithm-level,decision_tree,,1,0.9013022618231664,0.950831525668836,0.9254046446164672,0.8851100530009385,0.947903344034265,0.947,0.9596468775410568,0.8946157761003026,2473,144,68,1315,0.9206,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_split"": 2}",5.0,16000,4000,5531,1383,34.57,34.58
vrbancic__cost_sensitive__random_forest__rnative__s1,vrbancic,cost_sensitive,Algorithm-level,random_forest,,1,0.9355980184005662,0.9558929862617498,0.9456366237482116,0.9165581663808836,0.9605601729168892,0.962,0.9927480672426324,0.987098483967853,2526,91,61,1322,0.9437,"{""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 300}",26.9,16000,4000,5531,1383,34.57,34.58
vrbancic__cost_sensitive__svm__rnative__s1,vrbancic,cost_sensitive,Algorithm-level,svm,,1,0.8871621621621621,0.9493853940708604,0.9172196996157876,0.8723798678689431,0.9427859335658084,0.94075,0.9854312050000676,0.9709384004411044,2450,167,70,1313,0.9204,"{""C"": 10, ""gamma"": ""scale"", ""kernel"": ""rbf""}",35.7,16000,4000,5531,1383,34.57,34.58
vrbancic__none__decision_tree__rnative__s2,vrbancic,none,Baseline,decision_tree,,2,0.8991596638655462,0.928416485900217,0.9135538954108858,0.8670065934809218,0.9366958241499556,0.93925,0.9613599107675468,0.8984828358241616,2473,144,99,1284,0.9243,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_split"": 10}",6.3,16000,4000,5531,1383,34.57,34.58
vrbancic__none__random_forest__rnative__s2,vrbancic,none,Baseline,random_forest,,2,0.9226441631504922,0.9486623282718728,0.9354723707664884,0.900848016308896,0.9533147331080418,0.95475,0.9915584761851082,0.9840239731905528,2507,110,71,1312,0.9466,"{""max_depth"": 20, ""max_features"": ""sqrt"", ""n_estimators"": 100}",25.2,16000,4000,5531,1383,34.57,34.58
vrbancic__none__svm__rnative__s2,vrbancic,none,Baseline,svm,,2,0.9287272727272728,0.923355025307303,0.9260333575054388,0.8871261053339402,0.9429537831924364,0.949,0.9853014841775132,0.9687279616307396,2519,98,106,1277,0.9211,"{""C"": 10, ""gamma"": ""scale"", ""kernel"": ""rbf""}",34.3,16000,4000,5531,1383,34.57,34.58
vrbancic__random_oversampling__decision_tree__rnative__s2,vrbancic,random_oversampling,Data-level (resampling),decision_tree,,2,0.8730053191489362,0.9493853940708604,0.909594735019051,0.8605371766809276,0.9382005304324496,0.93475,0.9564957252913608,0.8805437075933078,2426,191,70,1313,0.9225,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_split"": 2}",5.7,16000,4000,5531,1383,34.57,34.58
vrbancic__random_oversampling__random_forest__rnative__s2,vrbancic,random_oversampling,Data-level (resampling),random_forest,,2,0.9173611111111112,0.955169920462762,0.9358838115479984,0.9013821747892388,0.9548490030284768,0.95475,0.991383719166438,0.9830682047210292,2498,119,62,1321,0.945,"{""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 100}",32.2,16000,4000,5531,1383,34.57,34.58
vrbancic__random_oversampling__svm__rnative__s2,vrbancic,random_oversampling,Data-level (resampling),svm,,2,0.8902439024390244,0.9501084598698482,0.919202518363064,0.8754645481153439,0.944102758784752,0.94225,0.9855614784139854,0.9678336782097908,2455,162,69,1314,0.919,"{""C"": 10, ""gamma"": 0.01, ""kernel"": ""rbf""}",53.1,16000,4000,5531,1383,34.57,34.58
vrbancic__random_undersampling__decision_tree__rnative__s2,vrbancic,random_undersampling,Data-level (resampling),decision_tree,,2,0.8801346801346801,0.9450469992769344,0.9114365411436542,0.8633666549561243,0.938515093066056,0.9365,0.957818214571779,0.8814117051640779,2439,178,76,1307,0.9165,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_split"": 10}",4.6,16000,4000,5531,1383,34.57,34.58
vrbancic__random_undersampling__random_forest__rnative__s2,vrbancic,random_undersampling,Data-level (resampling),random_forest,,2,0.8931195724782899,0.9667389732465654,0.9284722222222224,0.8900372172844581,0.9528001324008908,0.9485,0.9898535936812284,0.97815073028054,2457,160,46,1337,0.9377,"{""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 100}",19.4,16000,4000,5531,1383,34.57,34.58
vrbancic__random_undersampling__svm__rnative__s2,vrbancic,random_undersampling,Data-level (resampling),svm,,2,0.8807461692205196,0.9558929862617498,0.9167822468793342,0.8717760433823618,0.9437470280945738,0.94,0.9844911089431108,0.9660367447579216,2438,179,61,1322,0.9115,"{""C"": 10, ""gamma"": 0.01, ""kernel"": ""rbf""}",18.0,16000,4000,5531,1383,34.57,34.58
vrbancic__smote__decision_tree__rnative__s2,vrbancic,smote,Data-level (synthetic),decision_tree,,2,0.8876786929884275,0.9428778018799712,0.9144460028050492,0.8680685279988788,0.9399142543981438,0.939,0.9650508066314278,0.9156200759549926,2452,165,79,1304,0.9201,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_split"": 10}",8.8,16000,4000,5531,1383,34.57,34.58
vrbancic__smote__random_forest__rnative__s2,vrbancic,smote,Data-level (synthetic),random_forest,,2,0.9137336093857832,0.9573391178597253,0.9350282485875706,0.9000399909118454,0.9547872509436188,0.954,0.9919823137608236,0.9846651282837467,2492,125,59,1324,0.946,"{""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 300}",39.4,16000,4000,5531,1383,34.57,34.58
vrbancic__smote__svm__rnative__s2,vrbancic,smote,Data-level (synthetic),svm,,2,0.8959891230455472,0.953000723065799,0.9236159775753328,0.8823287446179692,0.9472684165577372,0.9455,0.9855924235303348,0.9688376271730728,2464,153,65,1318,0.9175,"{""C"": 10, ""gamma"": 0.01, ""kernel"": ""rbf""}",52.9,16000,4000,5531,1383,34.57,34.58
vrbancic__adasyn__decision_tree__rnative__s2,vrbancic,adasyn,Data-level (synthetic),decision_tree,,2,0.8550161812297734,0.955169920462762,0.9023224043715844,0.849435428285323,0.934787864320032,0.9285,0.9579360546800206,0.8958592122810971,2393,224,62,1321,0.9168,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_split"": 2}",14.7,16000,4000,5531,1383,34.57,34.58
vrbancic__adasyn__random_forest__rnative__s2,vrbancic,adasyn,Data-level (synthetic),random_forest,,2,0.9075458871515976,0.96529284164859,0.9355290819901892,0.9008604424534452,0.9566624697352616,0.954,0.9918530073817916,0.9841454543214452,2481,136,48,1335,0.9448,"{""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 100}",42.4,16000,4000,5531,1383,34.57,34.58
vrbancic__adasyn__svm__rnative__s2,vrbancic,adasyn,Data-level (synthetic),svm,,2,0.8377874456183965,0.9746926970354304,0.9010695187165776,0.8486594062686833,0.937480089442438,0.926,0.9824611645697204,0.9615846322887284,2356,261,35,1348,0.8953,"{""C"": 10, ""gamma"": ""scale"", ""kernel"": ""rbf""}",77.2,16000,4000,5531,1383,34.57,34.58
vrbancic__smoteenn__decision_tree__rnative__s2,vrbancic,smoteenn,Hybrid,decision_tree,,2,0.8816489361702128,0.9587852494577006,0.918600623484586,0.8746444858301398,0.9453842181564392,0.94125,0.9453842181564392,0.8595619952000738,2439,178,57,1326,0.9202,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_split"": 2}",36.2,16000,4000,5531,1383,34.57,34.58
vrbancic__smoteenn__random_forest__rnative__s2,vrbancic,smoteenn,Hybrid,random_forest,,2,0.8817345597897503,0.970354302241504,0.9239242685025816,0.8831937645341853,0.950786627620561,0.94475,0.9862446194869688,0.9733904930191266,2437,180,41,1342,0.9242,"{""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 300}",49.0,16000,4000,5531,1383,34.57,34.58
vrbancic__smoteenn__svm__rnative__s2,vrbancic,smoteenn,Hybrid,svm,,2,0.864109232769831,0.9609544468546638,0.9099623416638136,0.8614141903903034,0.9405460044743325,0.93425,0.9786837881574696,0.9511498825113794,2408,209,54,1329,0.904,"{""C"": 10, ""gamma"": 0.01, ""kernel"": ""rbf""}",29.8,16000,4000,5531,1383,34.57,34.58
vrbancic__smotetomek__decision_tree__rnative__s2,vrbancic,smotetomek,Hybrid,decision_tree,,2,0.8868686868686869,0.9522776572668112,0.9184100418410042,0.8742463023047835,0.944041006699894,0.9415,0.9596445290277624,0.8946392642286218,2449,168,66,1317,0.9239,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_split"": 2}",36.6,16000,4000,5531,1383,34.57,34.58
vrbancic__smotetomek__random_forest__rnative__s2,vrbancic,smotetomek,Hybrid,random_forest,,2,0.9150552486187844,0.958062183658713,0.9360649947015188,0.9016462351065718,0.9555309007708924,0.95475,0.9911068708933828,0.983561142836361,2494,123,58,1325,0.9455,"{""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 300}",57.9,16000,4000,5531,1383,34.57,34.58
vrbancic__smotetomek__svm__rnative__s2,vrbancic,smotetomek,Hybrid,svm,,2,0.897208985704561,0.953000723065799,0.9242636746143056,0.8833342765678867,0.947650533485517,0.946,0.985455104576534,0.9684110986219028,2466,151,65,1318,0.9171,"{""C"": 10, ""gamma"": 0.01, ""kernel"": ""rbf""}",58.8,16000,4000,5531,1383,34.57,34.58
vrbancic__cost_sensitive__decision_tree__rnative__s2,vrbancic,cost_sensitive,Algorithm-level,decision_tree,,2,0.883177570093458,0.9566160520607376,0.9184311003123916,0.8743377626632233,0.9448727948496274,0.94125,0.9633428848750496,0.9007559170986266,2442,175,60,1323,0.9248,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_split"": 2}",4.9,16000,4000,5531,1383,34.57,34.58
vrbancic__cost_sensitive__random_forest__rnative__s2,vrbancic,cost_sensitive,Algorithm-level,random_forest,,2,0.9195241427571728,0.9501084598698482,0.9345661450924608,0.8994004257482022,0.95308250658758,0.954,0.9903560373783852,0.9819554877481071,2502,115,69,1314,0.9458,"{""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 100}",25.3,16000,4000,5531,1383,34.57,34.58
vrbancic__cost_sensitive__svm__rnative__s2,vrbancic,cost_sensitive,Algorithm-level,svm,,2,0.8894133513149022,0.9537237888647868,0.9204466154919748,0.8774170424100882,0.9455283063544416,0.943,0.9852766175661613,0.966950239952243,2453,164,64,1319,0.9182,"{""C"": 10, ""gamma"": ""scale"", ""kernel"": ""rbf""}",35.2,16000,4000,5531,1383,34.57,34.58
vrbancic__none__decision_tree__rnative__s42,vrbancic,none,Baseline,decision_tree,,42,0.9243085880640466,0.918293564714389,0.921291258614436,0.8799143289734138,0.9392767021126396,0.94575,0.9581961870643334,0.9067882131006236,2513,104,113,1270,0.9216,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_split"": 2}",6.3,16000,4000,5531,1383,34.57,34.58
vrbancic__none__random_forest__rnative__s42,vrbancic,none,Baseline,random_forest,,42,0.9428979300499644,0.955169920462762,0.9489942528735632,0.9218173947995764,0.962300283120185,0.9645,0.99205194027261,0.9860057403962078,2537,80,62,1321,0.9429,"{""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 300}",26.3,16000,4000,5531,1383,34.57,34.58
vrbancic__none__svm__rnative__s42,vrbancic,none,Baseline,svm,,42,0.924087591240876,0.915401301518438,0.9197239375227024,0.8776288093871866,0.9378305705146642,0.94475,0.985142199717018,0.9727999238642988,2513,104,117,1266,0.9191,"{""C"": 10, ""gamma"": 0.01, ""kernel"": ""rbf""}",33.8,16000,4000,5531,1383,34.57,34.58
vrbancic__random_oversampling__decision_tree__rnative__s42,vrbancic,random_oversampling,Data-level (resampling),decision_tree,,42,0.896049896049896,0.9349240780911064,0.9150743099787688,0.8691891016320991,0.9388032694620606,0.94,0.9605044993370284,0.911556753004766,2467,150,90,1293,0.922,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_split"": 2}",5.9,16000,4000,5531,1383,34.57,34.58
vrbancic__random_oversampling__random_forest__rnative__s42,vrbancic,random_oversampling,Data-level (resampling),random_forest,,42,0.9306236860546602,0.960231381055676,0.9451957295373666,0.9158012162038528,0.9612009026027328,0.9615,0.9918072804464718,0.9854379031980977,2518,99,55,1328,0.9425,"{""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 300}",33.9,16000,4000,5531,1383,34.57,34.58
vrbancic__random_oversampling__svm__rnative__s42,vrbancic,random_oversampling,Data-level (resampling),svm,,42,0.9005563282336578,0.9363702096890816,0.9181141439205954,0.8739333774931463,0.940863744508278,0.94225,0.9846404467590656,0.96939569955039,2474,143,88,1295,0.9179,"{""C"": 10, ""gamma"": 0.01, ""kernel"": ""rbf""}",52.7,16000,4000,5531,1383,34.57,34.58
vrbancic__random_undersampling__decision_tree__rnative__s42,vrbancic,random_undersampling,Data-level (resampling),decision_tree,,42,0.8988995873452544,0.9450469992769344,0.9213958406767712,0.8789064189763514,0.9444379054466444,0.94425,0.9599052140034388,0.89087374563278,2470,147,76,1307,0.9155,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_split"": 2}",4.6,16000,4000,5531,1383,34.57,34.58
vrbancic__random_undersampling__random_forest__rnative__s42,vrbancic,random_undersampling,Data-level (resampling),random_forest,,42,0.9089673913043478,0.9674620390455532,0.9373029772329248,0.9036254766703228,0.9581291853615233,0.95525,0.9915543317498828,0.9844347923629932,2483,134,45,1338,0.9319,"{""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 300}",20.3,16000,4000,5531,1383,34.57,34.58
vrbancic__random_undersampling__svm__rnative__s42,vrbancic,random_undersampling,Data-level (resampling),svm,,42,0.8939393939393939,0.9385394070860448,0.9156966490299824,0.8700841655389584,0.93984670010397,0.94025,0.9828845877019134,0.9655664972744892,2463,154,85,1298,0.9118,"{""C"": 10, ""gamma"": 0.01, ""kernel"": ""rbf""}",17.8,16000,4000,5531,1383,34.57,34.58
vrbancic__smote__decision_tree__rnative__s42,vrbancic,smote,Data-level (synthetic),decision_tree,,42,0.8958770090845563,0.9269703543022416,0.9111584932480454,0.8632722334051702,0.935017466031518,0.9375,0.9658230530617568,0.921976271831604,2468,149,101,1282,0.9229,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_split"": 10}",9.0,16000,4000,5531,1383,34.57,34.58
vrbancic__smote__random_forest__rnative__s42,vrbancic,smote,Data-level (synthetic),random_forest,,42,0.9331926863572432,0.9595083152566884,0.9461675579322636,0.9173200432642304,0.9616036035587988,0.96225,0.9920378491928435,0.9852837717371083,2522,95,56,1327,0.9417,"{""max_depth"": 20, ""max_features"": ""sqrt"", ""n_estimators"": 100}",39.1,16000,4000,5531,1383,34.57,34.58
vrbancic__smote__svm__rnative__s42,vrbancic,smote,Data-level (synthetic),svm,,42,0.9030006978367062,0.935647143890094,0.9190340909090908,0.8754025791756374,0.941266445464344,0.943,0.9846451437856544,0.9700053787689352,2478,139,89,1294,0.9203,"{""C"": 10, ""gamma"": 0.01, ""kernel"": ""rbf""}",51.0,16000,4000,5531,1383,34.57,34.58
vrbancic__adasyn__decision_tree__rnative__s42,vrbancic,adasyn,Data-level (synthetic),decision_tree,,42,0.8840482573726541,0.9537237888647868,0.9175652173913044,0.872952592981184,0.943808780179432,0.94075,0.9593512411616464,0.8987589137547005,2444,173,64,1319,0.9157,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_split"": 2}",14.6,16000,4000,5531,1383,34.57,34.58
vrbancic__adasyn__random_forest__rnative__s42,vrbancic,adasyn,Data-level (synthetic),random_forest,,42,0.9220151828847482,0.9660159074475776,0.9435028248587572,0.9131631642104632,0.9614183473042244,0.96,0.9923787980640514,0.9855443946555628,2504,113,47,1336,0.9417,"{""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 300}",44.1,16000,4000,5531,1383,34.57,34.58
vrbancic__adasyn__svm__rnative__s42,vrbancic,adasyn,Data-level (synthetic),svm,,42,0.8430012610340479,0.9667389732465654,0.9006399461098012,0.8474340143253426,0.9357959291146852,0.92625,0.9823121030494476,0.9641729114229008,2368,249,46,1337,0.8999,"{""C"": 10, ""gamma"": ""scale"", ""kernel"": ""rbf""}",76.6,16000,4000,5531,1383,34.57,34.58
vrbancic__smoteenn__decision_tree__rnative__s42,vrbancic,smoteenn,Hybrid,decision_tree,,42,0.904662491301322,0.9399855386840202,0.9219858156028368,0.8799235411885825,0.9438177597890868,0.945,0.9438177597890868,0.8711196592131011,2480,137,83,1300,0.9177,"{""criterion"": ""entropy"", ""max_depth"": null, ""min_samples_split"": 2}",36.3,16000,4000,5531,1383,34.57,34.58
vrbancic__smoteenn__random_forest__rnative__s42,vrbancic,smoteenn,Hybrid,random_forest,,42,0.8913333333333333,0.9667389732465654,0.9275060700659036,0.8885538644395725,0.9522269570092208,0.94775,0.9874797993319722,0.9787824664347418,2454,163,46,1337,0.9231,"{""max_depth"": 20, ""max_features"": ""sqrt"", ""n_estimators"": 300}",49.8,16000,4000,5531,1383,34.57,34.58
vrbancic__smoteenn__svm__rnative__s42,vrbancic,smoteenn,Hybrid,svm,,42,0.8657894736842106,0.9515545914678236,0.9066482948673784,0.8560109173472761,0.936801369100362,0.93225,0.979105967959095,0.9562859083478042,2413,204,67,1316,0.9053,"{""C"": 10, ""gamma"": ""scale"", ""kernel"": ""rbf""}",29.6,16000,4000,5531,1383,34.57,34.58
vrbancic__smotetomek__decision_tree__rnative__s42,vrbancic,smotetomek,Hybrid,decision_tree,,42,0.9027291812456264,0.9327548806941433,0.9174964438122332,0.8730740467633925,0.9398203138663686,0.942,0.9560222926407816,0.8861568147360971,2478,139,93,1290,0.9233,"{""criterion"": ""gini"", ""max_depth"": 10, ""min_samples_split"": 2}",36.8,16000,4000,5531,1383,34.57,34.58
vrbancic__smotetomek__random_forest__rnative__s42,vrbancic,smotetomek,Hybrid,random_forest,,42,0.9330514446793516,0.9573391178597253,0.9450392576730908,0.9155989892133276,0.9605190048603174,0.9615,0.9914981055786584,0.9850002300973104,2522,95,59,1324,0.9424,"{""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 300}",58.5,16000,4000,5531,1383,34.57,34.58
vrbancic__smotetomek__svm__rnative__s42,vrbancic,smotetomek,Hybrid,svm,,42,0.9012517385257302,0.9370932754880694,0.9188231123714996,0.8750287908551913,0.9414163358716618,0.94275,0.984720572506756,0.9701788004528908,2475,142,87,1296,0.9191,"{""C"": 10, ""gamma"": 0.01, ""kernel"": ""rbf""}",59.2,16000,4000,5531,1383,34.57,34.58
vrbancic__cost_sensitive__decision_tree__rnative__s42,vrbancic,cost_sensitive,Algorithm-level,decision_tree,,42,0.9003436426116839,0.9472161966738972,0.9231853417899928,0.881677037588739,0.9459046210729058,0.9455,0.9651418460585456,0.914503794367304,2472,145,73,1310,0.9214,"{""criterion"": ""entropy"", ""max_depth"": 10, ""min_samples_split"": 2}",5.0,16000,4000,5531,1383,34.57,34.58
vrbancic__cost_sensitive__random_forest__rnative__s42,vrbancic,cost_sensitive,Algorithm-level,random_forest,,42,0.9386152748037117,0.950831525668836,0.944683908045977,0.915206258926435,0.9589847349398822,0.9615,0.9922540505637676,0.9857755516858492,2531,86,68,1315,0.9428,"{""max_depth"": null, ""max_features"": ""sqrt"", ""n_estimators"": 100}",25.5,16000,4000,5531,1383,34.57,34.58
